,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
841,FL-1100546,AS020M,Pakistan,PAK,1100546,Green,1,2020-07-26T00:00:00,2020-07-28T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100546&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100546&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100546,"{'type': 'Point', 'coordinates': [67.0004000583283, 24.86015785]}"
842,FL-1100583,AF020M,Cameroon,CMR,1100583,Green,1,2020-07-27T00:00:00,2020-07-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100583&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100583&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100583,"{'type': 'Point', 'coordinates': [15.1461, 10.3257001]}"
843,FL-1100561,AF020M,Sudan,SDN,1100561,Green,1,2020-07-27T00:00:00,2020-07-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100561&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100561&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100561,"{'type': 'Point', 'coordinates': [34.1525, 11.5765]}"
844,FL-1100552,AS020M,Japan,JPN,1100552,Green,1,2020-07-27T00:00:00,2020-07-27T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100552&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100552&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100552,"{'type': 'Point', 'coordinates': [140.372692514316, 38.59386035]}"
845,FL-1100565,AF020M,Saudi Arabia,SAU,1100565,Green,1,2020-07-26T00:00:00,2020-07-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100565&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100565&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100565,"{'type': 'Point', 'coordinates': [45.666667, 18.0]}"
846,FL-1100560,AF020M,Nigeria,NGA,1100560,Green,1,2020-07-23T00:00:00,2020-07-26T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100560&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100560&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100560,"{'type': 'Point', 'coordinates': [7.1909273, 9.2165066]}"
847,FL-1100540,AS020M,South Korea,KOR,1100540,Green,1,2020-07-13T00:00:00,2020-07-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100540&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100540&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100540,"{'type': 'Point', 'coordinates': [129.074737200538, 35.17989665]}"
848,FL-1100534,OC020M,Indonesia,IDN,1100534,Green,1,2020-07-04T00:00:00,2020-07-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100534&episodeid=8,https://www.gdacs.org/report.aspx?eventid=1100534&episodeid=8&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100534,"{'type': 'Point', 'coordinates': [97.5977065, 4.5305486]}"
849,FL-1100570,AF020M,Ethiopia,ETH,1100570,Green,1,2020-07-20T00:00:00,2020-07-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100570&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100570&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100570,"{'type': 'Point', 'coordinates': [40.976098, 11.7230913]}"
850,FL-1100544,OC020M,New Zealand,NZL,1100544,Green,1,2020-07-17T00:00:00,2020-07-18T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100544&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100544&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100544,"{'type': 'Point', 'coordinates': [174.3236719, -35.725031]}"
851,FL-1100542,EU020M,Italy,ITA,1100542,Green,1,2020-07-15T00:00:00,2020-07-16T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100542&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100542&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100542,"{'type': 'Point', 'coordinates': [13.361459397798, 38.1156818]}"
852,FL-1100559,AF020M,Niger,NER,1100559,Green,1,2020-07-15T00:00:00,2020-07-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100559&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100559&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100559,"{'type': 'Point', 'coordinates': [7.1051314, 13.5009796]}"
853,FL-1100558,AF020M,Mali,MLI,1100558,Green,1,2020-07-15T00:00:00,2020-07-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100558&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100558&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100558,"{'type': 'Point', 'coordinates': [-3.4126175, 14.6263943]}"
854,FL-1100531,AS020M,Pakistan,PAK,1100531,Green,1,2020-07-06T00:00:00,2020-07-15T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100531&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100531&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100531,"{'type': 'Point', 'coordinates': [71.772652, 35.7656737]}"
855,FL-1100538,EU020M,Türkiye,TUR,1100538,Green,1,2020-07-11T00:00:00,2020-07-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100538&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100538&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100538,"{'type': 'Point', 'coordinates': [40.7281735, 41.0898069]}"
856,FL-1100536,OC020M,Malaysia,MYS,1100536,Green,1,2020-07-13T00:00:00,2020-07-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100536&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100536&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100536,"{'type': 'Point', 'coordinates': [101.7962671, 2.5225725]}"
857,FL-1100543,NA020M,Mexico,MEX,1100543,Green,1,2020-07-11T00:00:00,2020-07-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100543&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100543&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100543,"{'type': 'Point', 'coordinates': [-96.8432546, 18.1312148]}"
858,FL-1100529,AS020M,India,IND,1100529,Green,1,2020-07-04T00:00:00,2020-07-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100529&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1100529&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100529,"{'type': 'Point', 'coordinates': [85.5003731, 26.5887164]}"
859,FL-1100553,AS020M,Myanmar,MMR,1100553,Green,1,2020-07-11T00:00:00,2020-07-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100553&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100553&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100553,"{'type': 'Point', 'coordinates': [96.0497971, 21.9036973]}"
860,FL-1100522,AS020M,Japan,JPN,1100522,Green,1,2020-07-03T00:00:00,2020-07-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100522&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100522&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100522,"{'type': 'Point', 'coordinates': [130.492787854424, 32.2990292]}"
861,FL-1100530,AS020M,Nepal,NPL,1100530,Green,1,2020-07-02T00:00:00,2020-07-09T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100530&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100530&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100530,"{'type': 'Point', 'coordinates': [85.6503567, 27.9460506]}"
862,FL-1100533,SA020M,Brazil,BRA,1100533,Green,1,2020-07-08T00:00:00,2020-07-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100533&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100533&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100533,"{'type': 'Point', 'coordinates': [-51.965131, -29.4596394]}"
863,FL-1100537,AS020M,Mongolia,MNG,1100537,Green,1,2020-07-03T00:00:00,2020-07-07T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100537&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100537&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100537,"{'type': 'Point', 'coordinates': [103.5141631, 43.4661636]}"
864,FL-1100532,AF020M,Uganda,UGA,1100532,Green,1,2020-07-04T00:00:00,2020-07-06T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100532&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100532&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100532,"{'type': 'Point', 'coordinates': [32.4636045, 1.3129967]}"
865,FL-1100535,OC020M,Indonesia,IDN,1100535,Green,1,2020-07-03T00:00:00,2020-07-05T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100535&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100535&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100535,"{'type': 'Point', 'coordinates': [122.2786517, 0.7099763]}"
866,FL-1100524,AS020M,Myanmar,MMR,1100524,Orange,2,2020-07-02T00:00:00,2020-07-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100524&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100524&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100524,"{'type': 'Point', 'coordinates': [96.2977356, 25.6146635]}"
867,FL-1100605,AF020M,Mauritania,MRT,1100605,Green,1,2020-09-01T00:00:00,2020-09-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100605&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100605&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100605,"{'type': 'Point', 'coordinates': [-5.9543538, 15.862769]}"
868,FL-1100596,AF020M,Burkina Faso,BFA,1100596,Green,1,2020-08-30T00:00:00,2020-09-08T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100596&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100596&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100596,"{'type': 'Point', 'coordinates': [-1.5196252, 12.3714032]}"
869,FL-1100602,EU020M,Ireland,IRL,1100602,Green,1,2020-09-01T00:00:00,2020-09-03T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100602&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100602&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100602,"{'type': 'Point', 'coordinates': [-10.0202147, 53.4889838]}"
870,FL-1100588,AS020M,Pakistan,PAK,1100588,Green,1,2020-08-20T00:00:00,2020-09-01T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100588&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1100588&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100588,"{'type': 'Point', 'coordinates': [72.3562789, 34.7447334]}"
871,FL-1100575,NA020M,Mexico,MEX,1100575,Green,1,2020-08-08T00:00:00,2020-08-31T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100575&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1100575&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100575,"{'type': 'Point', 'coordinates': [-104.5679832, 19.237843]}"
872,FL-1100597,AF020M,Nigeria,NGA,1100597,Green,1,2020-08-30T00:00:00,2020-08-30T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100597&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100597&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100597,"{'type': 'Point', 'coordinates': [9.5466043, 12.2615909]}"
873,FL-1100578,AS020M,India,IND,1100578,Green,1,2020-08-14T00:00:00,2020-08-29T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100578&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1100578&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100578,"{'type': 'Point', 'coordinates': [72.8316243, 21.1700129]}"
874,FL-1100593,EU020M,Ireland,IRL,1100593,Green,1,2020-08-24T00:00:00,2020-08-28T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100593&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100593&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100593,"{'type': 'Point', 'coordinates': [-9.4530596, 51.6800398]}"
875,FL-1100592,AS020M,Afghanistan,AFG,1100592,Green,1,2020-08-25T00:00:00,2020-08-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100592&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100592&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100592,"{'type': 'Point', 'coordinates': [70.9288288, 35.387592]}"
876,FL-1100589,AS020M,Thailand,THA,1100589,Green,1,2020-08-20T00:00:00,2020-08-25T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100589&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100589&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100589,"{'type': 'Point', 'coordinates': [100.7754466, 18.7753932]}"
877,FL-1100585,AF020M,Uganda,UGA,1100585,Green,1,2020-08-18T00:00:00,2020-08-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100585&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100585&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100585,"{'type': 'Point', 'coordinates': [31.4166552, 2.1143613]}"
878,FL-1100584,AF020M,Chad,TCD,1100584,Green,1,2020-08-20T00:00:00,2020-08-23T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100584&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100584&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100584,"{'type': 'Point', 'coordinates': [15.0557347, 12.1338962]}"
879,FL-1100590,EU020M,Türkiye,TUR,1100590,Green,1,2020-08-22T00:00:00,2020-08-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100590&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100590&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100590,"{'type': 'Point', 'coordinates': [38.449607493738, 40.73966265]}"
880,FL-1100586,NA020M,Dominican Republic,DOM,1100586,Green,1,2020-08-22T00:00:00,2020-08-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100586&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100586&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100586,"{'type': 'Point', 'coordinates': [-69.8411755, 18.5102187]}"
881,FL-1100582,AF020M,Cameroon,CMR,1100582,Green,1,2020-08-20T00:00:00,2020-08-22T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100582&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100582&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100582,"{'type': 'Point', 'coordinates': [9.7680368, 4.0512111]}"
882,FL-1100591,AS020M,Vietnam,VNM,1100591,Green,1,2020-08-16T00:00:00,2020-08-21T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100591&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100591&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100591,"{'type': 'Point', 'coordinates': [105.5327518, 21.3954508]}"
883,FL-1100579,AS020M,Nepal,NPL,1100579,Green,1,2020-08-14T00:00:00,2020-08-20T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100579&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1100579&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100579,"{'type': 'Point', 'coordinates': [81.2213475946658, 29.01056725]}"
884,FL-1100594,AF020M,Kenya,KEN,1100594,Green,1,2020-08-17T00:00:00,2020-08-17T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100594&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100594&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100594,"{'type': 'Point', 'coordinates': [35.5977228218592, 2.76556575]}"
885,FL-1100587,EU020M,United Kingdom,GBR,1100587,Green,1,2020-08-11T00:00:00,2020-08-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100587&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100587&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100587,"{'type': 'Point', 'coordinates': [-2.2093835, 56.9636576]}"
886,FL-1100577,EU020M,Italy,ITA,1100577,Green,1,2020-08-11T00:00:00,2020-08-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100577&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100577&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100577,"{'type': 'Point', 'coordinates': [9.78777037525396, 46.3161679]}"
887,FL-1100576,EU020M,France,FRA,1100576,Green,1,2020-08-11T00:00:00,2020-08-13T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100576&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100576&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100576,"{'type': 'Point', 'coordinates': [0.0844464, 48.639077]}"
888,FL-1100572,EU020M,Spain,ESP,1100572,Green,1,2020-08-11T00:00:00,2020-08-12T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100572&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100572&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100572,"{'type': 'Point', 'coordinates': [-4.7794761, 37.8885378]}"
889,FL-1100581,AS020M,China,CHN,1100581,Orange,2,2020-08-11T00:00:00,2020-08-11T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100581&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100581&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100581,"{'type': 'Point', 'coordinates': [104.0662085, 30.5750782]}"
890,FL-1100580,AS020M,Thailand,THA,1100580,Green,1,2020-08-10T00:00:00,2020-08-10T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100580&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100580&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100580,"{'type': 'Point', 'coordinates': [101.6592991, 14.0418782]}"
891,FL-1100569,SA020M,Trinidad and Tobago,,1100569,Green,1,2020-08-07T00:00:00,2020-08-10T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1100569&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1100569&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1100569,"{'type': 'Point', 'coordinates': [-61.3829022408847, 10.60607395]}"
